Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T875
Scope 1/1, Sample 1/7 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.5280,67,51.3,17.2,0.0075,,
0.5365,68,51.6,17.2,0.0075,,
0.5450,69,52.0,17.2,0.0075,,
0.5535,70,52.5,17.2,0.0075,,
0.5620,71,52.9,17.2,0.0075,,
0.5705,72,53.4,17.2,0.0075,,
0.5780,73,53.7,17.2,0.0075,,
0.5860,74,54.0,17.2,0.0075,,
0.5945,75,54.3,17.2,0.0075,,
0.6030,76,54.9,17.2,0.0075,,
0.6115,77,55.3,17.2,0.0075,,
0.6200,78,55.4,17.2,0.0075,,
0.6275,79,55.6,17.2,0.0075,,
0.6360,80,56.2,17.2,0.0075,,
0.6445,81,56.6,17.2,0.0075,,
0.6530,82,57.1,17.2,0.0075,,
0.6610,83,57.7,17.2,0.0075,,
0.6695,84,58.3,17.2,0.0075,,
0.6770,85,58.7,17.2,0.0075,,
0.6855,86,59.2,17.2,0.0075,,
0.6940,87,59.5,17.2,0.0075,,
0.7025,88,60.2,17.2,0.0075,,
0.7110,89,60.8,17.2,0.0075,,
0.7195,90,61.6,17.2,0.0075,,
0.7270,91,62.2,17.2,0.0070,,
0.7355,92,62.8,17.2,0.0075,,
0.7435,93,63.4,17.2,0.0075,,
0.7520,94,64.2,17.2,0.0075,,
0.7605,95,64.6,17.2,0.0075,,
0.7690,96,65.2,17.2,0.0075,,
0.7765,97,65.7,17.2,0.0070,,
0.7850,98,66.3,17.2,0.0075,,
0.7935,99,66.4,17.2,0.0075,,
0.8020,100,66.7,17.2,0.0075,,
0.8105,101,67.3,17.2,0.0075,,
0.8185,102,67.8,17.2,0.0080,,
0.8265,103,68.5,17.2,0.0075,,
0.8345,104,69.1,17.2,0.0075,,
0.8430,105,69.9,17.2,0.0075,,
0.8515,106,71.0,17.2,0.0075,,
0.8600,107,71.7,17.2,0.0075,,
0.8685,108,72.2,17.2,0.0075,,
0.8760,109,72.7,17.2,0.0070,,
0.8845,110,73.1,17.2,0.0075,,
0.8925,111,73.8,17.2,0.0075,,
0.9010,112,74.3,17.2,0.0075,,
0.9095,113,75.0,17.2,0.0075,,
0.9180,114,75.7,17.2,0.0075,,
0.9255,115,76.4,17.2,0.0070,,
0.9340,116,77.1,17.2,0.0075,,
0.9425,117,77.9,17.2,0.0075,,
0.9510,118,79.0,17.2,0.0075,,
0.9590,119,79.7,17.2,0.0075,,
0.9675,120,80.6,17.2,0.0085,,
0.9755,121,81.6,17.2,0.0075,,
0.9835,122,82.6,17.2,0.0075,,
0.9920,123,83.4,17.2,0.0075,,
1.0005,124,83.9,17.2,0.0075,,
1.0090,125,84.6,17.2,0.0075,,
1.0175,126,85.4,17.2,0.0075,,
1.0250,127,86.2,17.2,0.0070,,
1.0335,128,87.4,17.2,0.0075,,
1.0415,129,88.7,17.2,0.0075,,
1.0500,130,89.9,17.2,0.0075,,
1.0585,131,91.8,17.2,0.0075,,
1.0670,132,93.3,17.2,0.0075,,
1.0745,133,94.3,17.3,0.0070,,
1.0830,134,94.9,17.2,0.0075,,
1.0915,135,95.7,17.2,0.0075,,
1.1000,136,97.0,17.2,0.0075,,
1.1085,137,98.2,17.2,0.0075,,
1.1165,138,99.3,17.3,0.0080,,
1.1245,139,100.9,17.2,0.0075,,
1.1325,140,102.7,17.3,0.0075,,
1.1410,141,104.7,17.3,0.0075,,
1.1495,142,106.7,17.3,0.0075,,
1.1580,143,108.7,17.3,0.0075,,
1.1665,144,110.5,17.3,0.0075,,
1.1740,145,112.9,17.3,0.0070,,
1.1825,146,115.8,17.3,0.0075,,
1.1910,147,118.1,17.3,0.0075,,
1.1990,148,121.0,17.3,0.0075,,
1.2075,149,123.9,17.3,0.0075,,
1.2160,150,126.5,17.3,0.0085,,
1.2235,151,129.8,17.3,0.0070,,
1.2320,152,133.3,17.3,0.0075,,
1.2405,153,136.8,17.3,0.0075,,
1.2490,154,140.4,17.3,0.0075,,
1.2575,155,143.5,17.3,0.0075,,
1.2650,156,146.3,17.3,0.0075,,
1.2735,157,149.7,17.3,0.0075,,
1.2820,158,152.9,17.3,0.0075,,
1.2900,159,156.1,17.3,0.0075,,
1.2985,160,159.0,17.3,0.0075,,
1.3070,161,161.9,17.3,0.0075,,
1.3145,162,164.2,17.3,0.0070,,
1.3230,163,166.8,17.3,0.0075,,
1.3315,164,169.3,17.3,0.0075,,
1.3400,165,171.7,17.3,0.0075,,
1.3485,166,173.9,17.3,0.0075,,
1.3565,167,175.8,17.3,0.0075,,
1.3640,168,177.6,17.3,0.0075,,
1.3725,169,179.5,17.3,0.0075,,
1.3810,170,181.2,17.3,0.0075,,
1.3895,171,182.7,17.3,0.0075,,
1.3980,172,184.4,17.3,0.0075,,
1.4040,173,185.1,17.3,0.0075,,
1.4040,413,193.9,17.4,0.0000,,
1.4045,414,193.9,17.4,0.0005,,
1.4060,415,193.9,17.4,0.0015,,
1.4085,416,193.9,17.4,0.0025,,
1.4125,417,194.1,17.4,0.0040,,
1.4185,418,194.5,17.4,0.0060,,
1.4270,419,195.0,17.4,0.0085,,
1.4345,420,195.9,17.4,0.0085,,
1.4430,421,196.7,17.4,0.0095,,
1.4515,422,197.6,17.4,0.0095,,
1.4600,423,198.6,17.4,0.0085,,
1.4680,424,199.4,17.4,0.0080,,
1.4765,425,200.2,17.4,0.0085,,
1.4840,426,200.9,17.4,0.0085,,
1.4925,427,201.9,17.4,0.0095,,
1.5010,428,202.7,17.4,0.0095,,
1.5095,429,203.5,17.4,0.0085,,
1.5180,430,204.2,17.4,0.0085,,
1.5265,431,204.9,17.4,0.0085,,
1.5340,432,205.5,17.4,0.0085,,
1.5425,433,206.3,17.4,0.0095,,
1.5505,434,207.0,17.4,0.0090,,
1.5590,435,207.6,17.4,0.0085,,
1.5675,436,208.2,17.4,0.0085,,
1.5760,437,208.9,17.4,0.0085,,
1.5835,438,209.5,17.4,0.0085,,
1.5920,439,210.1,17.4,0.0095,,
1.6005,440,210.7,17.4,0.0085,,
1.6090,441,211.2,17.4,0.0085,,
1.6170,442,211.7,17.4,0.0080,,
1.6250,443,212.2,17.4,0.0090,,
1.6335,444,212.8,17.4,0.0095,,
1.6415,445,213.3,17.4,0.0090,,
1.6500,446,213.8,17.4,0.0085,,
1.6585,447,214.4,17.4,0.0085,,
1.6670,448,214.9,17.4,0.0085,,
1.6745,449,215.4,17.4,0.0085,,
1.6830,450,215.8,17.4,0.0095,,
1.6915,451,216.2,17.4,0.0095,,
1.7000,452,216.7,17.4,0.0085,,
1.7080,453,217.1,17.4,0.0080,,
1.7165,454,217.6,17.4,0.0085,,
1.7240,455,218.1,17.4,0.0085,,
1.7325,456,218.6,17.4,0.0095,,
1.7410,457,219.0,17.4,0.0095,,
1.7495,458,219.4,17.4,0.0085,,
1.7580,459,219.8,17.4,0.0085,,
1.7665,460,220.2,17.4,0.0085,,
1.7740,461,220.6,17.4,0.0085,,
1.7825,462,221.0,17.4,0.0095,,
1.7905,463,221.4,17.4,0.0090,,
1.7990,464,221.8,17.4,0.0085,,
1.8075,465,222.1,17.4,0.0085,,
1.8160,466,222.4,17.4,0.0085,,
1.8245,467,222.8,17.4,0.0085,,
1.8320,468,223.2,17.5,0.0085,,
1.8405,469,223.5,17.5,0.0095,,
1.8485,470,223.9,17.4,0.0080,,
1.8570,471,224.2,17.5,0.0085,,
1.8655,472,224.6,17.5,0.0085,,
1.8740,473,224.8,17.5,0.0085,,
1.8815,474,225.1,17.5,0.0085,,
1.8900,475,225.5,17.5,0.0095,,
1.8985,476,225.9,17.5,0.0095,,
1.9070,477,226.2,17.5,0.0085,,
1.9150,478,226.5,17.5,0.0080,,
1.9235,479,226.9,17.5,0.0085,,
1.9310,480,227.1,17.5,0.0085,,
1.9395,481,227.3,17.5,0.0095,,
1.9480,482,227.7,17.5,0.0095,,
1.9565,483,228.0,17.5,0.0085,,
1.9650,484,228.4,17.5,0.0085,,
1.9735,485,228.7,17.5,0.0085,,
1.9810,486,228.9,17.5,0.0085,,
1.9895,487,229.1,17.5,0.0095,,
1.9975,488,229.4,17.5,0.0090,,
2.0060,489,229.8,17.5,0.0085,,
2.0145,490,230.0,17.5,0.0085,,
2.0230,491,230.3,17.5,0.0085,,
2.0305,492,230.5,17.5,0.0085,,
2.0390,493,230.8,17.5,0.0095,,
2.0475,494,231.0,17.5,0.0095,,
2.0560,495,231.4,17.5,0.0085,,
2.0640,496,231.6,17.5,0.0080,,
2.0725,497,231.9,17.5,0.0085,,
2.0800,498,232.1,17.5,0.0085,,
2.0885,499,232.3,17.5,0.0095,,
2.0970,500,232.5,17.5,0.0095,,
2.1055,501,232.8,17.5,0.0085,,
2.1140,502,233.1,17.5,0.0085,,
2.1225,503,233.4,17.5,0.0085,,
2.1300,504,233.6,17.5,0.0085,,
2.1385,505,233.8,17.5,0.0095,,
2.1465,506,234.0,17.5,0.0080,,
2.1545,507,234.3,17.5,0.0080,,
2.1545,508,234.5,17.5,0.0000,,
2.1600,509,234.7,17.5,0.0060,,
2.1600,510,234.7,17.5,0.0000,,
2.1605,511,234.8,17.5,0.0005,,
2.1620,512,234.8,17.5,0.0015,,
2.1640,513,234.9,17.5,0.0020,,
2.1650,514,234.9,17.5,0.0010,,
2.1660,515,234.9,17.5,0.0010,,
2.1670,516,234.9,17.5,0.0010,,
2.1690,517,234.9,17.5,0.0020,,
2.1700,518,235.0,17.5,0.0020,,
Scope 1/1, Sample 2/7 (TANK1A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,12.1,14.9,NaN,,
0.0010,1,11.1,14.9,0.0010,,
0.0025,2,10.9,14.9,0.0015,,
0.0050,3,10.6,14.9,0.0025,,
0.0085,4,10.6,14.9,0.0030,,
0.0150,5,10.7,14.9,0.0060,,
0.0230,6,11.3,14.9,0.0075,,
0.0315,7,12.3,14.9,0.0075,,
0.0400,8,13.6,14.9,0.0075,,
0.0485,9,15.0,14.9,0.0075,,
0.0560,10,16.5,15.0,0.0070,,
0.0645,11,17.8,15.0,0.0075,,
0.0730,12,19.1,15.0,0.0075,,
0.0810,13,20.3,15.0,0.0075,,
0.0895,14,21.5,15.0,0.0075,,
0.0980,15,22.5,15.0,0.0075,,
0.1055,16,23.4,15.0,0.0070,,
0.1140,17,24.2,15.0,0.0075,,
0.1225,18,24.8,15.0,0.0075,,
0.1310,19,25.6,15.0,0.0075,,
0.1395,20,26.4,15.0,0.0075,,
0.1470,21,27.2,15.0,0.0070,,
0.1555,22,28.0,15.0,0.0075,,
0.1635,23,28.6,15.0,0.0075,,
0.1720,24,29.3,15.0,0.0075,,
0.1805,25,29.8,15.0,0.0075,,
0.1890,26,30.2,15.0,0.0075,,
0.1965,27,30.8,15.0,0.0070,,
0.2050,28,31.3,15.0,0.0075,,
0.2135,29,31.9,15.0,0.0075,,
0.2220,30,32.5,15.0,0.0075,,
0.2305,31,33.2,15.0,0.0075,,
0.2385,32,33.7,15.0,0.0075,,
0.2465,33,34.3,15.0,0.0075,,
0.2545,34,34.6,15.0,0.0075,,
0.2630,35,35.1,15.0,0.0075,,
0.2715,36,35.6,15.0,0.0075,,
0.2800,37,36.1,15.0,0.0075,,
0.2885,38,36.5,15.0,0.0075,,
0.2960,39,37.0,15.0,0.0070,,
0.3045,40,37.3,15.0,0.0075,,
0.3130,41,37.8,15.0,0.0075,,
0.3215,42,38.2,15.0,0.0075,,
0.3295,43,38.7,15.0,0.0075,,
0.3380,44,39.2,15.0,0.0070,,
0.3455,45,39.8,15.0,0.0070,,
0.3540,46,40.3,15.0,0.0075,,
0.3625,47,40.9,15.0,0.0075,,
0.3710,48,41.5,15.0,0.0075,,
0.3795,49,42.0,15.0,0.0075,,
0.3875,50,42.4,15.0,0.0075,,
0.3955,51,42.8,15.0,0.0075,,
0.4035,52,43.3,15.0,0.0075,,
0.4120,53,44.0,15.0,0.0075,,
0.4205,54,44.5,15.0,0.0075,,
0.4290,55,45.0,15.0,0.0075,,
0.4375,56,45.5,15.0,0.0075,,
0.4450,57,46.1,15.0,0.0070,,
0.4535,58,46.6,15.0,0.0075,,
0.4620,59,47.1,15.0,0.0075,,
0.4705,60,47.6,15.0,0.0075,,
0.4785,61,48.0,15.0,0.0075,,
0.4870,62,48.5,15.1,0.0075,,
0.4945,63,49.1,15.1,0.0070,,
0.5030,64,49.5,15.1,0.0075,,
0.5115,65,50.0,15.1,0.0075,,
0.5200,66,50.4,15.1,0.0075,,
0.5285,67,51.0,15.1,0.0075,,
0.5370,68,51.3,15.1,0.0075,,
0.5445,69,51.6,15.1,0.0070,,
0.5530,70,52.2,15.1,0.0075,,
0.5610,71,52.8,15.1,0.0075,,
0.5695,72,53.4,15.1,0.0075,,
0.5780,73,53.9,15.1,0.0075,,
0.5865,74,54.6,15.1,0.0075,,
0.5940,75,55.0,15.1,0.0070,,
0.6025,76,55.2,15.1,0.0075,,
0.6110,77,55.6,15.1,0.0075,,
0.6195,78,56.2,15.1,0.0075,,
0.6275,79,56.9,15.1,0.0075,,
0.6360,80,57.5,15.1,0.0070,,
0.6435,81,58.1,15.1,0.0070,,
0.6520,82,58.7,15.1,0.0075,,
0.6605,83,59.1,15.1,0.0075,,
0.6690,84,59.6,15.1,0.0075,,
0.6775,85,60.2,15.1,0.0075,,
0.6860,86,60.8,15.1,0.0070,,
0.6935,87,61.3,15.1,0.0070,,
0.7020,88,61.6,15.1,0.0075,,
0.7100,89,62.3,15.1,0.0075,,
0.7185,90,62.9,15.1,0.0075,,
0.7270,91,63.3,15.1,0.0075,,
0.7355,92,64.0,15.1,0.0070,,
0.7430,93,64.6,15.1,0.0070,,
0.7515,94,65.3,15.1,0.0075,,
0.7600,95,66.0,15.1,0.0075,,
0.7685,96,66.5,15.1,0.0075,,
0.7765,97,67.1,15.1,0.0075,,
0.7850,98,67.7,15.1,0.0075,,
0.7925,99,68.2,15.1,0.0070,,
0.8010,100,68.7,15.1,0.0075,,
0.8095,101,69.2,15.1,0.0075,,
0.8180,102,69.9,15.1,0.0075,,
0.8265,103,70.4,15.1,0.0075,,
0.8350,104,71.0,15.1,0.0075,,
0.8425,105,71.8,15.1,0.0070,,
0.8510,106,72.6,15.1,0.0075,,
0.8595,107,73.5,15.1,0.0075,,
0.8675,108,74.3,15.1,0.0075,,
0.8760,109,75.0,15.1,0.0075,,
0.8845,110,75.4,15.1,0.0075,,
0.8920,111,76.0,15.1,0.0070,,
0.9005,112,76.9,15.1,0.0075,,
0.9090,113,77.8,15.1,0.0075,,
0.9175,114,78.4,15.2,0.0075,,
0.9255,115,79.2,15.2,0.0075,,
0.9340,116,80.1,15.2,0.0085,,
0.9415,117,81.1,15.2,0.0070,,
0.9500,118,81.8,15.2,0.0075,,
0.9585,119,82.7,15.2,0.0075,,
0.9670,120,83.5,15.2,0.0075,,
0.9755,121,84.5,15.2,0.0075,,
0.9840,122,85.4,15.2,0.0075,,
0.9915,123,86.2,15.2,0.0070,,
1.0000,124,86.9,15.2,0.0075,,
1.0085,125,87.9,15.2,0.0075,,
1.0165,126,89.1,15.2,0.0075,,
1.0250,127,90.1,15.2,0.0075,,
1.0335,128,91.1,15.2,0.0075,,
1.0410,129,92.2,15.2,0.0070,,
1.0495,130,93.3,15.2,0.0075,,
1.0580,131,94.5,15.2,0.0075,,
1.0665,132,96.1,15.2,0.0075,,
1.0750,133,97.5,15.2,0.0075,,
1.0825,134,98.6,15.2,0.0070,,
1.0910,135,100.1,15.2,0.0075,,
1.0995,136,102.1,15.2,0.0075,,
1.1075,137,103.3,15.2,0.0075,,
1.1160,138,104.8,15.2,0.0075,,
1.1245,139,105.9,15.2,0.0075,,
1.1320,140,107.3,15.2,0.0070,,
1.1405,141,109.4,15.2,0.0075,,
1.1490,142,111.9,15.2,0.0075,,
1.1575,143,114.1,15.2,0.0075,,
1.1655,144,116.6,15.2,0.0075,,
1.1740,145,119.3,15.2,0.0075,,
1.1815,146,121.0,15.2,0.0070,,
1.1900,147,123.4,15.2,0.0075,,
1.1985,148,126.6,15.2,0.0075,,
1.2070,149,129.7,15.2,0.0075,,
1.2155,150,133.1,15.2,0.0075,,
1.2240,151,136.1,15.2,0.0075,,
1.2315,152,139.0,15.2,0.0070,,
1.2400,153,142.3,15.2,0.0075,,
1.2485,154,145.4,15.2,0.0075,,
1.2565,155,148.8,15.2,0.0075,,
1.2650,156,152.1,15.2,0.0075,,
1.2735,157,155.1,15.2,0.0075,,
1.2810,158,157.8,15.2,0.0070,,
1.2895,159,160.5,15.2,0.0075,,
1.2980,160,163.1,15.2,0.0075,,
1.3065,161,165.8,15.2,0.0075,,
1.3150,162,168.4,15.2,0.0075,,
1.3230,163,170.5,15.2,0.0075,,
1.3310,164,172.6,15.2,0.0075,,
1.3390,165,174.6,15.2,0.0075,,
1.3475,166,176.6,15.2,0.0075,,
1.3560,167,178.5,15.2,0.0075,,
1.3645,168,180.4,15.2,0.0075,,
1.3730,169,181.9,15.2,0.0075,,
1.3805,170,183.3,15.3,0.0070,,
1.3890,171,184.9,15.3,0.0075,,
1.3915,171,185.1,15.3,0.0060,,
1.3915,411,194.1,15.5,0.0000,,
1.3920,412,194.2,15.5,0.0005,,
1.3935,413,194.1,15.5,0.0010,,
1.3960,414,194.2,15.5,0.0015,,
1.4000,416,194.3,15.5,0.0025,,
1.4060,416,194.6,15.5,0.0120,,
1.4145,417,194.9,15.5,0.0060,,
1.4220,418,195.8,15.5,0.0055,,
1.4305,419,196.7,15.5,0.0060,,
1.4390,420,197.5,15.5,0.0060,,
1.4470,422,198.3,15.6,0.0055,,
1.4555,422,199.2,15.6,0.0170,,
1.4640,424,200.0,15.5,0.0055,,
1.4715,424,200.8,15.6,0.0185,,
1.4800,425,201.5,15.6,0.0060,,
1.4885,426,202.3,15.6,0.0060,,
1.4970,428,203.0,15.6,0.0055,,
1.5055,428,203.7,15.6,0.0170,,
1.5135,430,204.5,15.6,0.0055,,
1.5215,430,205.1,15.6,0.0200,,
1.5295,431,205.8,15.6,0.0055,,
1.5380,432,206.6,15.6,0.0060,,
1.5465,434,207.2,15.6,0.0055,,
1.5550,434,207.9,15.6,0.0170,,
1.5635,436,208.5,15.6,0.0055,,
1.5710,436,209.1,15.6,0.0185,,
1.5795,437,209.6,15.6,0.0060,,
1.5880,438,210.2,15.6,0.0060,,
1.5965,440,210.8,15.6,0.0055,,
1.6045,440,211.3,15.6,0.0160,,
1.6130,442,211.8,15.6,0.0055,,
1.6205,442,212.4,15.6,0.0185,,
1.6290,443,212.8,15.6,0.0060,,
1.6375,444,213.3,15.6,0.0060,,
1.6460,446,213.9,15.6,0.0055,,
1.6545,446,214.5,15.6,0.0170,,
1.6630,448,214.8,15.6,0.0055,,
1.6705,448,215.3,15.6,0.0185,,
1.6790,449,215.8,15.6,0.0060,,
1.6870,450,216.3,15.6,0.0055,,
1.6955,452,216.8,15.6,0.0055,,
1.7040,452,217.2,15.6,0.0170,,
1.7125,453,217.6,15.6,0.0060,,
1.7200,454,218.0,15.6,0.0055,,
1.7285,455,218.5,15.6,0.0060,,
1.7370,456,218.8,15.6,0.0055,,
1.7455,458,219.2,15.6,0.0055,,
1.7535,458,219.7,15.6,0.0160,,
1.7620,459,220.0,15.6,0.0060,,
1.7695,460,220.4,15.6,0.0055,,
1.7780,461,220.8,15.6,0.0060,,
1.7865,462,221.1,15.6,0.0055,,
1.7950,464,221.5,15.6,0.0055,,
1.8035,464,222.0,15.6,0.0170,,
1.8120,466,222.3,15.6,0.0055,,
1.8195,466,222.6,15.6,0.0185,,
1.8280,467,222.9,15.6,0.0060,,
1.8360,468,223.3,15.6,0.0055,,
1.8445,470,223.7,15.6,0.0055,,
1.8530,470,224.0,15.6,0.0170,,
1.8615,472,224.4,15.6,0.0055,,
1.8690,472,224.5,15.6,0.0185,,
1.8775,473,224.9,15.6,0.0060,,
1.8860,474,225.2,15.6,0.0060,,
1.8945,476,225.5,15.6,0.0055,,
1.9025,476,225.9,15.6,0.0160,,
1.9110,478,226.2,15.6,0.0055,,
1.9185,478,226.5,15.6,0.0185,,
1.9270,479,226.8,15.6,0.0060,,
1.9355,480,227.1,15.6,0.0060,,
1.9440,482,227.4,15.6,0.0055,,
1.9525,482,227.7,15.6,0.0170,,
1.9610,484,228.0,15.6,0.0055,,
1.9685,484,228.2,15.6,0.0185,,
1.9770,485,228.5,15.6,0.0060,,
1.9850,486,228.8,15.6,0.0055,,
1.9935,488,229.1,15.6,0.0055,,
2.0020,488,229.3,15.6,0.0170,,
2.0105,490,229.6,15.6,0.0055,,
2.0180,490,230.0,15.6,0.0185,,
2.0265,491,230.2,15.6,0.0060,,
2.0350,492,230.4,15.7,0.0055,,
2.0430,494,230.7,15.6,0.0055,,
2.0515,494,231.0,15.7,0.0170,,
2.0600,496,231.2,15.6,0.0055,,
2.0675,496,231.5,15.7,0.0185,,
2.0760,497,231.7,15.7,0.0060,,
2.0845,498,232.0,15.7,0.0060,,
2.0930,500,232.3,15.7,0.0055,,
2.1015,500,232.5,15.7,0.0170,,
2.1100,502,232.7,15.7,0.0055,,
2.1175,502,232.9,15.7,0.0185,,
2.1260,503,233.1,15.7,0.0060,,
2.1340,504,233.4,15.7,0.0055,,
2.1425,506,233.6,15.7,0.0055,,
2.1510,506,233.8,15.7,0.0170,,
2.1595,508,234.1,15.7,0.0055,,
2.1665,508,234.2,15.7,0.0175,,
2.1720,509,234.4,15.7,0.0040,,
2.1730,510,234.6,15.7,0.0005,,
2.1735,512,234.7,15.7,0.0005,,
2.1745,512,234.7,15.7,0.0020,,
2.1755,514,234.8,15.7,0.0005,,
2.1770,514,234.8,15.7,0.0035,,
2.1790,515,234.9,15.7,0.0015,,
2.1815,516,235.0,15.7,0.0015,,
2.1855,518,235.0,15.7,0.0025,,
Scope 1/1, Sample 3/7 (TANK1B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,12.7,15.6,NaN,,
0.0005,1,11.5,15.6,0.0005,,
0.0025,2,11.3,15.6,0.0020,,
0.0050,3,10.9,15.6,0.0025,,
0.0085,4,10.9,15.6,0.0030,,
0.0150,5,11.0,15.6,0.0060,,
0.0230,6,11.3,15.6,0.0075,,
0.0305,7,12.0,15.6,0.0075,,
0.0390,8,13.4,15.6,0.0085,,
0.0475,9,14.9,15.6,0.0075,,
0.0560,10,16.3,15.6,0.0075,,
0.0645,11,17.6,15.6,0.0075,,
0.0730,12,18.9,15.6,0.0075,,
0.0805,13,19.8,15.6,0.0075,,
0.0890,14,20.9,15.6,0.0085,,
0.0975,15,21.8,15.6,0.0075,,
0.1055,16,22.8,15.6,0.0075,,
0.1140,17,23.6,15.6,0.0075,,
0.1225,18,24.3,15.6,0.0085,,
0.1300,19,25.0,15.6,0.0075,,
0.1385,20,25.8,15.6,0.0085,,
0.1470,21,26.4,15.6,0.0075,,
0.1555,22,27.0,15.6,0.0075,,
0.1640,23,27.6,15.6,0.0075,,
0.1720,24,28.0,15.6,0.0080,,
0.1800,25,28.6,15.6,0.0080,,
0.1880,26,29.2,15.6,0.0080,,
0.1965,27,29.7,15.6,0.0075,,
0.2050,28,30.2,15.6,0.0075,,
0.2135,29,30.7,15.6,0.0075,,
0.2210,30,31.2,15.6,0.0075,,
0.2295,31,31.7,15.6,0.0085,,
0.2380,32,32.2,15.6,0.0075,,
0.2465,33,32.7,15.6,0.0075,,
0.2545,34,33.3,15.6,0.0075,,
0.2630,35,33.8,15.6,0.0075,,
0.2715,36,34.3,15.6,0.0085,,
0.2790,37,34.9,15.6,0.0075,,
0.2875,38,35.4,15.6,0.0085,,
0.2960,39,35.9,15.6,0.0075,,
0.3045,40,36.4,15.6,0.0075,,
0.3130,41,36.9,15.6,0.0075,,
0.3205,42,37.4,15.6,0.0075,,
0.3290,43,37.8,15.6,0.0085,,
0.3375,44,38.3,15.6,0.0075,,
0.3455,45,38.8,15.6,0.0075,,
0.3540,46,39.4,15.6,0.0075,,
0.3625,47,39.9,15.6,0.0075,,
0.3700,48,40.4,15.6,0.0075,,
0.3785,49,40.9,15.6,0.0085,,
0.3870,50,41.4,15.6,0.0075,,
0.3955,51,41.9,15.6,0.0075,,
0.4040,52,42.2,15.6,0.0075,,
0.4125,53,42.6,15.6,0.0085,,
0.4200,54,43.1,15.6,0.0075,,
0.4285,55,43.7,15.6,0.0085,,
0.4365,56,44.3,15.6,0.0075,,
