Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T899
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.4615,59,24.6,18.8,0.0075,,
0.4700,60,25.3,18.8,0.0085,,
0.4785,61,26.4,18.8,0.0075,,
0.4870,62,27.3,18.8,0.0075,,
0.4955,63,28.3,18.8,0.0075,,
0.5035,64,28.7,18.8,0.0075,,
0.5115,65,29.6,18.8,0.0080,,
0.5200,66,30.6,18.8,0.0085,,
0.5280,67,31.4,18.8,0.0075,,
0.5365,68,32.0,18.8,0.0075,,
0.5450,69,32.9,18.8,0.0075,,
0.5535,70,33.7,18.8,0.0075,,
0.5610,71,34.4,18.8,0.0075,,
0.5695,72,35.2,18.8,0.0085,,
0.5780,73,36.1,18.8,0.0075,,
0.5865,74,36.8,18.8,0.0075,,
0.5945,75,37.4,18.8,0.0075,,
0.6030,76,38.3,18.8,0.0085,,
0.6105,77,39.3,18.8,0.0075,,
0.6190,78,40.1,18.8,0.0085,,
0.6275,79,40.9,18.8,0.0075,,
0.6360,80,41.6,18.8,0.0075,,
0.6445,81,42.4,18.8,0.0075,,
0.6530,82,43.0,18.8,0.0085,,
0.6605,83,43.7,18.8,0.0075,,
0.6690,84,44.2,18.8,0.0085,,
0.6775,85,44.9,18.8,0.0075,,
0.6855,86,45.8,18.8,0.0075,,
0.6940,87,46.4,18.8,0.0075,,
0.7025,88,46.9,18.8,0.0075,,
0.7100,89,47.5,18.8,0.0075,,
0.7185,90,48.6,18.8,0.0085,,
0.7270,91,49.8,18.8,0.0075,,
0.7355,92,50.9,18.8,0.0075,,
0.7440,93,51.6,18.8,0.0075,,
0.7520,94,52.5,18.8,0.0080,,
0.7600,95,53.4,18.8,0.0080,,
0.7680,96,54.5,18.8,0.0080,,
0.7765,97,55.1,18.8,0.0075,,
0.7850,98,55.7,18.8,0.0075,,
0.7935,99,56.4,18.8,0.0075,,
0.8010,100,57.0,18.8,0.0075,,
0.8095,101,58.0,18.8,0.0085,,
0.8180,102,58.4,18.8,0.0085,,
0.8265,103,58.9,18.8,0.0075,,
0.8345,104,59.8,18.8,0.0075,,
0.8430,105,60.9,18.8,0.0075,,
0.8505,106,61.6,18.8,0.0075,,
0.8590,107,62.8,18.8,0.0085,,
0.8675,108,63.9,18.8,0.0075,,
0.8760,109,65.0,18.8,0.0075,,
0.8845,110,65.6,18.8,0.0075,,
0.8930,111,66.4,18.8,0.0075,,
0.9005,112,67.1,18.8,0.0075,,
0.9090,113,68.0,18.8,0.0085,,
0.9170,114,68.7,18.8,0.0080,,
0.9255,115,69.6,18.8,0.0075,,
0.9340,116,70.2,18.9,0.0075,,
0.9425,117,71.4,18.9,0.0075,,
0.9500,118,72.3,18.9,0.0075,,
0.9585,119,73.3,18.9,0.0085,,
0.9670,120,74.8,18.9,0.0075,,
0.9755,121,75.7,18.9,0.0075,,
0.9840,122,76.3,18.9,0.0075,,
0.9920,123,77.6,18.9,0.0075,,
1.0000,124,78.6,18.9,0.0080,,
1.0080,125,79.7,18.9,0.0080,,
1.0165,126,81.0,18.9,0.0075,,
1.0250,127,82.1,18.9,0.0075,,
1.0335,128,83.9,18.9,0.0075,,
1.0420,129,85.1,18.9,0.0075,,
1.0495,130,86.1,18.9,0.0075,,
1.0580,131,87.7,18.9,0.0085,,
1.0665,132,89.6,18.9,0.0075,,
1.0750,133,91.2,18.9,0.0075,,
1.0830,134,92.3,18.9,0.0075,,
1.0915,135,92.8,18.9,0.0085,,
1.0990,136,95.1,18.9,0.0075,,
1.1075,137,96.8,18.9,0.0085,,
1.1160,138,98.0,18.9,0.0075,,
1.1245,139,99.3,18.9,0.0075,,
1.1330,140,101.7,18.9,0.0075,,
1.1415,141,103.0,18.9,0.0085,,
1.1490,142,104.8,18.9,0.0075,,
1.1575,143,106.7,18.9,0.0085,,
1.1655,144,109.5,18.9,0.0075,,
1.1740,145,111.6,18.9,0.0075,,
1.1825,146,114.7,18.9,0.0075,,
1.1910,147,118.0,18.9,0.0085,,
1.1985,148,120.9,18.9,0.0075,,
1.2070,149,124.5,18.9,0.0085,,
1.2155,150,126.9,18.9,0.0075,,
1.2240,151,131.0,18.9,0.0075,,
1.2320,152,134.5,18.9,0.0075,,
1.2405,153,137.1,18.9,0.0085,,
1.2480,154,140.6,18.9,0.0075,,
1.2565,155,144.4,18.9,0.0085,,
1.2650,156,148.1,18.9,0.0075,,
1.2735,157,151.5,18.9,0.0075,,
1.2820,158,154.8,18.9,0.0075,,
1.2905,159,157.9,18.9,0.0075,,
1.2980,160,160.4,18.9,0.0075,,
1.3065,161,163.4,18.9,0.0085,,
1.3145,162,166.2,18.9,0.0075,,
1.3230,163,168.5,18.9,0.0075,,
1.3315,164,171.0,18.9,0.0075,,
1.3400,165,173.0,18.9,0.0085,,
1.3475,166,175.2,18.9,0.0075,,
1.3560,167,177.1,18.9,0.0085,,
1.3645,168,179.3,18.9,0.0075,,
1.3730,169,181.1,18.9,0.0075,,
1.3815,170,182.8,18.9,0.0075,,
1.3890,171,184.3,18.9,0.0075,,
1.3940,172,185.0,18.9,0.0085,,
1.3940,412,194.4,19.1,0.0000,,
1.3945,413,194.5,19.1,0.0005,,
1.3960,414,194.4,19.1,0.0020,,
1.3985,415,194.4,19.1,0.0030,,
1.4030,416,194.7,19.1,0.0055,,
1.4090,417,195.2,19.1,0.0075,,
1.4175,418,195.9,19.1,0.0120,,
1.4250,419,196.7,19.1,0.0105,,
1.4335,420,197.7,19.1,0.0120,,
1.4420,421,198.7,19.1,0.0105,,
1.4505,422,199.7,19.1,0.0105,,
1.4585,423,200.5,19.1,0.0100,,
1.4670,424,201.4,19.1,0.0105,,
1.4745,425,202.2,19.1,0.0105,,
1.4830,426,203.0,19.1,0.0120,,
1.4915,427,203.9,19.1,0.0120,,
1.5000,428,204.7,19.1,0.0105,,
1.5085,429,205.4,19.1,0.0105,,
1.5170,430,206.1,19.1,0.0120,,
1.5245,431,206.9,19.1,0.0105,,
1.5330,432,207.6,19.1,0.0120,,
1.5415,433,208.2,19.1,0.0105,,
1.5495,434,208.8,19.1,0.0100,,
1.5580,435,209.4,19.1,0.0105,,
1.5655,436,210.1,19.1,0.0105,,
1.5740,437,210.7,19.1,0.0120,,
1.5825,438,211.4,19.1,0.0120,,
1.5910,439,212.0,19.1,0.0105,,
1.5995,440,212.6,19.1,0.0105,,
1.6080,441,213.0,19.1,0.0105,,
1.6155,442,213.5,19.1,0.0105,,
1.6240,443,214.0,19.1,0.0120,,
1.6320,444,214.6,19.1,0.0115,,
1.6405,445,215.1,19.1,0.0105,,
1.6490,446,215.7,19.1,0.0105,,
1.6575,447,216.3,19.1,0.0105,,
1.6660,448,216.6,19.1,0.0120,,
1.6735,449,217.1,19.1,0.0105,,
1.6820,450,217.6,19.1,0.0120,,
1.6905,451,218.0,19.1,0.0105,,
1.6985,452,218.5,19.1,0.0100,,
1.7070,453,218.9,19.1,0.0105,,
1.7155,454,219.3,19.1,0.0120,,
1.7230,455,219.8,19.1,0.0105,,
1.7315,456,220.2,19.1,0.0120,,
1.7400,457,220.7,19.1,0.0105,,
1.7485,458,221.1,19.1,0.0105,,
1.7570,459,221.5,19.1,0.0105,,
1.7645,460,221.9,19.1,0.0105,,
1.7730,461,222.2,19.1,0.0120,,
1.7810,462,222.7,19.1,0.0115,,
1.7895,463,223.0,19.1,0.0105,,
1.7980,464,223.4,19.1,0.0105,,
1.8065,465,223.7,19.1,0.0105,,
1.8140,466,224.0,19.1,0.0105,,
1.8225,467,224.4,19.1,0.0120,,
1.8310,468,224.8,19.1,0.0105,,
1.8395,469,225.1,19.1,0.0105,,
1.8480,470,225.5,19.1,0.0105,,
1.8560,471,225.9,19.1,0.0100,,
1.8640,472,226.2,19.1,0.0115,,
1.8720,473,226.5,19.1,0.0115,,
1.8805,474,227.0,19.1,0.0105,,
1.8890,475,227.3,19.1,0.0105,,
1.8975,476,227.5,19.1,0.0105,,
1.9060,477,227.7,19.1,0.0120,,
1.9135,478,228.1,19.1,0.0105,,
1.9220,479,228.4,19.1,0.0120,,
1.9305,480,228.8,19.1,0.0105,,
1.9390,481,229.1,19.2,0.0105,,
1.9470,482,229.3,19.2,0.0100,,
1.9555,483,229.6,19.1,0.0105,,
1.9630,484,230.0,19.2,0.0105,,
1.9715,485,230.3,19.2,0.0120,,
1.9800,486,230.5,19.2,0.0120,,
1.9885,487,230.8,19.2,0.0105,,
1.9970,488,231.0,19.2,0.0105,,
2.0050,489,231.3,19.2,0.0100,,
2.0130,490,231.6,19.2,0.0115,,
2.0210,491,231.8,19.2,0.0115,,
2.0295,492,232.1,19.2,0.0120,,
2.0380,493,232.3,19.2,0.0105,,
2.0465,494,232.6,19.2,0.0105,,
2.0550,495,232.9,19.2,0.0105,,
2.0625,496,233.1,19.2,0.0105,,
2.0710,497,233.4,19.2,0.0120,,
2.0795,498,233.6,19.2,0.0120,,
2.0875,499,233.9,19.2,0.0100,,
2.0960,500,234.0,19.2,0.0105,,
2.1005,501,234.2,19.2,0.0055,,
2.1030,502,234.4,19.2,0.0035,,
2.1055,503,234.5,19.2,0.0035,,
2.1075,504,234.7,19.2,0.0025,,
2.1100,505,234.7,19.2,0.0030,,
2.1130,506,234.8,19.2,0.0035,,
2.1160,507,234.9,19.2,0.0035,,
2.1195,508,234.9,19.2,0.0050,,
2.1215,508,235.0,19.2,0.0200,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-44.0,20.0,NaN,,
0.0005,1,-44.6,20.0,0.0005,,
0.0025,2,-44.9,20.0,0.0020,,
0.0050,3,-44.9,20.0,0.0025,,
0.0085,4,-45.0,20.0,0.0030,,
0.0150,5,-44.9,20.0,0.0060,,
0.0230,6,-44.7,20.0,0.0075,,
0.0315,7,-44.2,20.0,0.0085,,
0.0390,8,-43.6,20.0,0.0075,,
0.0475,9,-42.8,20.0,0.0085,,
0.0560,10,-42.0,20.0,0.0075,,
0.0645,11,-41.3,20.0,0.0075,,
0.0730,12,-40.2,20.0,0.0075,,
0.0810,13,-39.3,20.0,0.0080,,
0.0890,14,-38.2,20.0,0.0080,,
0.0970,15,-37.1,20.0,0.0080,,
0.1055,16,-35.8,20.0,0.0075,,
0.1140,17,-34.3,20.0,0.0075,,
0.1225,18,-33.1,20.0,0.0075,,
0.1300,19,-31.7,20.0,0.0075,,
0.1385,20,-30.0,20.0,0.0085,,
0.1470,21,-27.9,20.0,0.0085,,
0.1555,22,-26.1,20.0,0.0075,,
0.1640,23,-24.0,20.0,0.0075,,
0.1720,24,-21.7,20.0,0.0075,,
0.1800,25,-19.6,20.0,0.0080,,
0.1880,26,-17.4,20.0,0.0080,,
0.1965,27,-14.9,20.0,0.0075,,
0.2050,28,-12.3,20.0,0.0075,,
0.2135,29,-9.9,20.0,0.0075,,
0.2220,30,-7.4,20.0,0.0075,,
0.2295,31,-5.5,20.0,0.0075,,
0.2380,32,-3.2,20.0,0.0085,,
0.2465,33,-0.4,20.0,0.0075,,
0.2545,34,1.0,20.0,0.0075,,
0.2630,35,2.5,20.0,0.0075,,
0.2715,36,3.9,20.0,0.0075,,
0.2790,37,5.0,20.0,0.0075,,
0.2875,38,6.1,20.0,0.0085,,
0.2960,39,7.1,20.0,0.0075,,
0.3045,40,8.4,20.0,0.0075,,
0.3130,41,9.8,20.0,0.0075,,
0.3210,42,10.9,20.0,0.0075,,
0.3290,43,12.1,20.0,0.0080,,
0.3375,44,13.3,20.0,0.0085,,
0.3455,45,14.4,20.0,0.0075,,
0.3540,46,15.4,20.0,0.0075,,
0.3625,47,16.3,20.0,0.0075,,
0.3710,48,17.2,20.0,0.0085,,
0.3785,49,18.2,20.0,0.0075,,
0.3870,50,19.1,20.0,0.0085,,
0.3955,51,19.8,20.0,0.0075,,
0.4040,52,20.5,20.0,0.0075,,
0.4120,53,21.4,20.0,0.0075,,
0.4205,54,22.2,20.0,0.0085,,
0.4280,55,23.1,20.0,0.0075,,
0.4365,56,23.9,20.0,0.0085,,
0.4450,57,24.9,20.0,0.0075,,
0.4535,58,25.9,20.0,0.0075,,
0.4620,59,26.7,20.0,0.0075,,
0.4695,60,27.5,20.0,0.0075,,
0.4780,61,28.0,20.0,0.0085,,
0.4865,62,28.8,20.0,0.0085,,
0.4945,63,29.6,20.0,0.0075,,
0.5030,64,30.2,20.0,0.0075,,
0.5115,65,30.9,20.0,0.0075,,
0.5200,66,31.9,20.0,0.0085,,
0.5275,67,33.2,20.0,0.0075,,
0.5360,68,34.0,20.0,0.0075,,
0.5445,69,34.8,20.0,0.0075,,
0.5530,70,35.4,20.0,0.0075,,
0.5615,71,36.2,20.0,0.0075,,
0.5690,72,37.0,20.0,0.0075,,
0.5775,73,37.7,20.0,0.0085,,
0.5855,74,38.4,20.0,0.0075,,
0.5940,75,38.8,20.0,0.0075,,
0.6025,76,39.5,20.0,0.0075,,
0.6110,77,40.2,20.0,0.0075,,
0.6185,78,40.9,20.0,0.0075,,
0.6270,79,41.6,20.0,0.0085,,
0.6355,80,42.3,20.0,0.0075,,
0.6440,81,43.1,20.0,0.0075,,
0.6525,82,43.9,20.0,0.0075,,
0.6605,83,44.5,20.0,0.0080,,
0.6685,84,45.0,20.0,0.0080,,
0.6765,85,45.5,20.0,0.0080,,
0.6850,86,46.2,20.0,0.0075,,
0.6935,87,47.1,20.0,0.0075,,
0.7020,88,47.9,20.0,0.0075,,
0.7095,89,48.4,20.0,0.0075,,
0.7180,90,49.0,20.0,0.0085,,
0.7265,91,50.0,20.0,0.0075,,
0.7350,92,51.3,20.0,0.0075,,
0.7435,93,52.0,20.0,0.0075,,
0.7515,94,52.5,20.0,0.0075,,
0.7595,95,52.8,20.0,0.0080,,
0.7675,96,53.3,20.0,0.0080,,
0.7760,97,53.9,20.0,0.0075,,
0.7845,98,55.0,20.0,0.0075,,
0.7930,99,55.9,20.0,0.0075,,
0.8015,100,56.4,20.0,0.0075,,
0.8090,101,57.2,20.0,0.0075,,
0.8175,102,58.1,20.0,0.0085,,
0.8260,103,58.6,20.0,0.0075,,
0.8340,104,59.1,20.0,0.0075,,
0.8425,105,59.8,20.0,0.0075,,
0.8510,106,60.4,20.0,0.0085,,
0.8585,107,61.5,20.0,0.0075,,
0.8670,108,62.4,20.0,0.0085,,
0.8755,109,62.8,20.0,0.0075,,
0.8840,110,63.4,20.0,0.0075,,
0.8925,111,64.0,20.0,0.0075,,
0.9010,112,64.7,20.0,0.0085,,
0.9085,113,65.3,20.0,0.0075,,
0.9170,114,66.1,20.0,0.0085,,
0.9255,115,66.6,20.0,0.0075,,
0.9335,116,67.4,20.0,0.0075,,
0.9420,117,68.3,20.0,0.0075,,
0.9495,118,69.3,20.0,0.0075,,
0.9580,119,70.1,20.0,0.0085,,
0.9665,120,70.9,20.0,0.0075,,
0.9750,121,71.8,20.0,0.0075,,
0.9835,122,72.8,20.0,0.0075,,
0.9920,123,73.7,20.0,0.0075,,
0.9995,124,75.1,20.0,0.0075,,
1.0080,125,76.1,20.0,0.0085,,
1.0160,126,76.6,20.0,0.0075,,
1.0245,127,77.6,20.0,0.0075,,
1.0330,128,78.9,20.0,0.0075,,
1.0415,129,79.6,20.0,0.0075,,
1.0490,130,80.7,20.0,0.0070,,
1.0575,131,82.0,20.0,0.0085,,
1.0660,132,83.3,20.0,0.0075,,
1.0745,133,83.9,20.0,0.0075,,
1.0830,134,84.8,20.0,0.0075,,
1.0910,135,85.5,20.0,0.0075,,
1.0985,136,86.9,20.0,0.0075,,
1.1070,137,88.5,20.0,0.0085,,
1.1155,138,90.0,20.0,0.0075,,
1.1240,139,91.4,20.0,0.0075,,
1.1325,140,92.2,20.0,0.0075,,
1.1410,141,93.1,20.0,0.0075,,
1.1485,142,94.0,20.0,0.0075,,
1.1570,143,95.3,20.0,0.0085,,
1.1650,144,96.7,20.0,0.0075,,
1.1735,145,98.3,20.0,0.0075,,
1.1820,146,100.8,20.0,0.0075,,
1.1905,147,102.2,20.0,0.0075,,
1.1980,148,103.5,20.0,0.0075,,
1.2065,149,104.8,20.0,0.0085,,
1.2150,150,106.4,20.0,0.0075,,
1.2235,151,108.4,20.0,0.0075,,
1.2315,152,110.6,20.0,0.0075,,
1.2400,153,112.5,20.0,0.0075,,
1.2480,154,115.0,20.0,0.0080,,
1.2560,155,117.1,20.0,0.0080,,
1.2645,156,120.0,20.0,0.0075,,
1.2730,157,123.3,20.0,0.0075,,
1.2815,158,126.7,20.0,0.0075,,
1.2900,159,129.6,20.0,0.0075,,
1.2975,160,132.3,20.0,0.0075,,
1.3060,161,135.2,20.0,0.0085,,
1.3145,162,138.6,20.0,0.0075,,
1.3225,163,142.0,20.0,0.0075,,
1.3310,164,145.9,20.0,0.0075,,
1.3395,165,148.8,20.0,0.0085,,
1.3470,166,152.2,20.0,0.0075,,
1.3555,167,155.1,20.0,0.0085,,
1.3640,168,158.5,20.0,0.0075,,
1.3725,169,161.7,20.0,0.0075,,
1.3810,170,164.6,20.0,0.0075,,
1.3890,171,167.0,20.0,0.0080,,
1.3970,172,169.6,20.0,0.0080,,
1.4050,173,172.2,20.0,0.0080,,
1.4135,174,174.4,20.0,0.0075,,
1.4220,175,176.5,20.0,0.0075,,
1.4305,176,178.6,20.0,0.0075,,
1.4390,177,180.4,20.0,0.0085,,
1.4465,178,182.3,20.0,0.0075,,
1.4550,179,184.0,20.1,0.0085,,
1.4620,180,185.1,20.0,0.0070,,
1.4620,420,193.1,20.1,0.0000,,
1.4625,421,193.1,20.1,0.0005,,
1.4640,422,193.1,20.1,0.0015,,
1.4665,423,193.2,20.1,0.0025,,
1.4705,424,193.5,20.1,0.0035,,
1.4765,425,194.0,20.1,0.0050,,
1.4850,426,195.1,20.1,0.0070,,
1.4925,427,195.6,20.1,0.0070,,
1.5010,428,196.6,20.1,0.0075,,
1.5095,429,197.6,20.1,0.0070,,
1.5175,430,198.5,20.1,0.0065,,
1.5260,431,199.4,20.1,0.0070,,
1.5345,432,200.3,20.1,0.0075,,
1.5420,433,201.3,20.1,0.0070,,
1.5505,434,202.2,20.1,0.0075,,
1.5590,435,203.1,20.1,0.0070,,
1.5675,436,203.9,20.1,0.0070,,
1.5760,437,204.9,20.1,0.0070,,
1.5840,438,205.4,20.1,0.0075,,
1.5920,439,206.2,20.1,0.0075,,
1.6005,440,206.9,20.1,0.0075,,
1.6085,441,207.7,20.1,0.0065,,
1.6170,442,208.4,20.1,0.0070,,
1.6255,443,209.2,20.1,0.0070,,
1.6330,444,209.8,20.1,0.0070,,
1.6415,445,210.4,20.1,0.0075,,
1.6500,446,211.1,20.1,0.0075,,
1.6585,447,211.6,20.1,0.0070,,
1.6670,448,212.3,20.1,0.0070,,
1.6755,449,212.8,20.1,0.0070,,
1.6830,450,213.4,20.1,0.0070,,
1.6915,451,214.0,20.1,0.0075,,
1.6995,452,214.4,20.1,0.0065,,
1.7080,453,215.0,20.1,0.0070,,
1.7165,454,215.6,20.1,0.0070,,
1.7250,455,216.1,20.1,0.0075,,
1.7325,456,216.5,20.1,0.0070,,
1.7410,457,217.1,20.1,0.0075,,
1.7495,458,217.6,20.1,0.0070,,
1.7580,459,218.1,20.1,0.0070,,
1.7660,460,218.6,20.1,0.0065,,
1.7745,461,219.0,20.1,0.0070,,
1.7820,462,219.5,20.1,0.0070,,
1.7905,463,219.9,20.1,0.0075,,
1.7990,464,220.3,20.1,0.0070,,
1.8075,465,220.8,20.1,0.0070,,
1.8160,466,221.1,20.1,0.0070,,
1.8245,467,221.5,20.1,0.0075,,
1.8320,468,222.0,20.1,0.0070,,
1.8405,469,222.4,20.1,0.0075,,
1.8490,470,222.8,20.1,0.0070,,
1.8570,471,223.3,20.1,0.0065,,
1.8655,472,223.6,20.1,0.0070,,
1.8740,473,223.9,20.1,0.0075,,
1.8815,474,224.4,20.1,0.0070,,
1.8900,475,224.7,20.1,0.0075,,
1.8985,476,225.0,20.1,0.0070,,
1.9070,477,225.5,20.1,0.0070,,
1.9155,478,225.8,20.1,0.0070,,
1.9230,479,226.2,20.1,0.0070,,
1.9315,480,226.5,20.1,0.0075,,
1.9400,481,226.9,20.1,0.0075,,
1.9480,482,227.2,20.1,0.0065,,
1.9565,483,227.6,20.2,0.0070,,
1.9650,484,227.9,20.1,0.0070,,
1.9725,485,228.2,20.1,0.0070,,
1.9810,486,228.5,20.1,0.0075,,
1.9895,487,228.8,20.1,0.0075,,
1.9980,488,229.1,20.1,0.0070,,
2.0065,489,229.4,20.2,0.0070,,
2.0145,490,229.7,20.1,0.0065,,
2.0225,491,230.0,20.2,0.0075,,
2.0305,492,230.3,20.1,0.0075,,
2.0390,493,230.5,20.1,0.0075,,
2.0475,494,230.9,20.1,0.0070,,
2.0560,495,231.1,20.1,0.0070,,
2.0645,496,231.4,20.2,0.0070,,
2.0720,497,231.7,20.2,0.0070,,
2.0805,498,232.0,20.2,0.0075,,
2.0890,499,232.3,20.2,0.0075,,
2.0970,500,232.6,20.2,0.0065,,
2.1055,501,232.9,20.2,0.0070,,
2.1140,502,233.1,20.2,0.0070,,
2.1215,503,233.3,20.2,0.0070,,
2.1300,504,233.6,20.2,0.0075,,
2.1385,505,233.9,20.2,0.0075,,
2.1465,506,234.1,20.2,0.0065,,
2.1520,507,234.3,20.2,0.0045,,
2.1560,508,234.5,20.2,0.0035,,
2.1570,509,234.6,20.2,0.0010,,
2.1575,510,234.7,20.2,0.0005,,
2.1585,511,234.7,20.2,0.0010,,
2.1605,512,234.8,20.2,0.0015,,
2.1630,513,234.8,20.2,0.0020,,
2.1670,514,234.9,20.2,0.0035,,
2.1705,515,235.0,20.2,0.0025,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-41.9,20.1,NaN,,
0.0010,1,-42.6,20.2,0.0010,,
0.0025,2,-42.7,20.2,0.0015,,
0.0050,3,-42.8,20.2,0.0025,,
0.0085,4,-42.9,20.1,0.0030,,
0.0150,5,-42.9,20.2,0.0060,,
0.0230,6,-42.5,20.2,0.0075,,
0.0315,7,-42.0,20.2,0.0075,,
0.0400,8,-41.4,20.2,0.0085,,
0.0475,9,-40.6,20.2,0.0070,,
0.0560,10,-40.0,20.2,0.0075,,
0.0645,11,-39.0,20.2,0.0075,,
0.0730,12,-38.1,20.2,0.0075,,
0.0810,13,-37.1,20.2,0.0075,,
0.0895,14,-36.2,20.2,0.0085,,
0.0970,15,-35.0,20.2,0.0070,,
0.1055,16,-33.6,20.2,0.0075,,
0.1140,17,-32.3,20.2,0.0075,,
0.1225,18,-30.8,20.2,0.0075,,
0.1310,19,-29.3,20.2,0.0075,,
0.1385,20,-27.7,20.2,0.0075,,
0.1470,21,-25.9,20.2,0.0075,,
0.1555,22,-24.0,20.2,0.0075,,
0.1640,23,-21.9,20.2,0.0075,,
0.1720,24,-19.8,20.2,0.0075,,
0.1805,25,-17.5,20.2,0.0075,,
0.1885,26,-15.4,20.2,0.0080,,
0.1965,27,-13.0,20.2,0.0075,,
0.2050,28,-10.6,20.2,0.0075,,
0.2135,29,-8.0,20.2,0.0075,,
0.2220,30,-5.7,20.2,0.0075,,
0.2305,31,-3.6,20.2,0.0085,,
0.2380,32,-1.1,20.2,0.0070,,
0.2465,33,0.3,20.2,0.0075,,
0.2550,34,2.0,20.2,0.0075,,
0.2630,35,3.5,20.2,0.0075,,
0.2715,36,5.0,20.2,0.0075,,
0.2800,37,6.2,20.2,0.0085,,
0.2875,38,7.5,20.2,0.0070,,
0.2960,39,8.7,20.2,0.0075,,
0.3045,40,9.8,20.2,0.0075,,
0.3130,41,11.3,20.2,0.0075,,
0.3215,42,12.4,20.2,0.0075,,
0.3295,43,13.6,20.2,0.0075,,
0.3375,44,14.5,20.2,0.0075,,
0.3455,45,15.8,20.2,0.0075,,
0.3540,46,16.7,20.2,0.0075,,
0.3625,47,17.7,20.2,0.0075,,
0.3710,48,18.6,20.2,0.0075,,
0.3795,49,19.4,20.2,0.0085,,
0.3870,50,20.1,20.2,0.0070,,
0.3955,51,20.9,20.2,0.0075,,
0.4040,52,21.6,20.2,0.0075,,
0.4120,53,22.5,20.2,0.0075,,
0.4205,54,23.4,20.2,0.0075,,
0.4290,55,24.0,20.2,0.0075,,
0.4365,56,24.7,20.2,0.0070,,
0.4450,57,25.5,20.2,0.0075,,
0.4535,58,26.5,20.2,0.0075,,
0.4620,59,27.3,20.2,0.0075,,
0.4705,60,27.9,20.2,0.0075,,
0.4790,61,28.7,20.2,0.0085,,
0.4865,62,29.3,20.2,0.0070,,
0.4950,63,30.0,20.2,0.0075,,
0.5030,64,31.0,20.2,0.0075,,
